date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:05:38	2610/2610	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Sep%202025%2016:05:38%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fadvisory%2Fkey-lessons-that-energy-managers-learn-from-eagles%2F&format=xml	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embede84c	(from https://energyzedworld.com/advisory/key-lessons-that-energy-managers-learn-from-eagles/)
19:05:39	955/955	---MC-	200	added ('OK')	application/rss+xml	etag:%22b0d767d9d39381d181e7441893bcf8e0%22	https://energyzedworld.com/advisory/working-in-the-energy-consultancy-sector/feed/	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/advisory/working-in-the-energy-consultancy-sector/feed/index.html	(from https://energyzedworld.com/advisory/working-in-the-energy-consultancy-sector/)
19:05:39	13556/13556	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2016:05:39%20GMT	https://energyzedworld.com/wp-json/wp/v2/posts/1526	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/wp/v2/posts/1526.json	(from https://energyzedworld.com/advisory/working-in-the-energy-consultancy-sector/)
19:05:40	2388/2388	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2016:05:40%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fadvisory%2Fworking-in-the-energy-consultancy-sector%2F	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embed41b9.json	(from https://energyzedworld.com/advisory/working-in-the-energy-consultancy-sector/)
19:05:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Sep%202025%2016:05:40%20GMT	https://energyzedworld.com/?p=1526	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/index0af7.html	(from https://energyzedworld.com/advisory/working-in-the-energy-consultancy-sector/)
19:05:40	2567/2567	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Sep%202025%2016:05:40%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fadvisory%2Fworking-in-the-energy-consultancy-sector%2F&format=xml	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embed9bac	(from https://energyzedworld.com/advisory/working-in-the-energy-consultancy-sector/)
19:05:41	12442/12442	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2016:05:41%20GMT	https://energyzedworld.com/wp-json/wp/v2/posts/1519	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/wp/v2/posts/1519.json	(from https://energyzedworld.com/advisory/energy-and-climate-change-the-connection/)
19:05:41	955/955	---MC-	200	added ('OK')	application/rss+xml	etag:%22b0d767d9d39381d181e7441893bcf8e0%22	https://energyzedworld.com/advisory/energy-and-climate-change-the-connection/feed/	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/advisory/energy-and-climate-change-the-connection/feed/index.html	(from https://energyzedworld.com/advisory/energy-and-climate-change-the-connection/)
19:05:41	2419/2419	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2016:05:41%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fadvisory%2Fenergy-and-climate-change-the-connection%2F	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embedfd1f.json	(from https://energyzedworld.com/advisory/energy-and-climate-change-the-connection/)
19:05:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Sep%202025%2016:05:42%20GMT	https://energyzedworld.com/?p=1519	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/index9eff.html	(from https://energyzedworld.com/advisory/energy-and-climate-change-the-connection/)
19:05:42	2598/2598	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Sep%202025%2016:05:42%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fadvisory%2Fenergy-and-climate-change-the-connection%2F&format=xml	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embed6af8	(from https://energyzedworld.com/advisory/energy-and-climate-change-the-connection/)
19:05:43	10700/10700	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2016:05:43%20GMT	https://energyzedworld.com/wp-json/wp/v2/posts/1368	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/wp/v2/posts/1368.json	(from https://energyzedworld.com/advisory/water-management/)
19:05:43	877/877	---MC-	200	added ('OK')	application/rss+xml	etag:%22b0d767d9d39381d181e7441893bcf8e0%22	https://energyzedworld.com/advisory/water-management/feed/	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/advisory/water-management/feed/index.html	(from https://energyzedworld.com/advisory/water-management/)
19:05:43	2310/2310	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2016:05:43%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fadvisory%2Fwater-management%2F	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embed7b46.json	(from https://energyzedworld.com/advisory/water-management/)
19:05:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Sep%202025%2016:05:44%20GMT	https://energyzedworld.com/?p=1368	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/index027d.html	(from https://energyzedworld.com/advisory/water-management/)
19:05:44	2489/2489	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Sep%202025%2016:05:44%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fadvisory%2Fwater-management%2F&format=xml	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embed4033	(from https://energyzedworld.com/advisory/water-management/)
19:05:46	25795/25795	---M--	200	added ('OK')	image/jpeg	etag:%225cf4ccc4-64c3%22	https://energyzedworld.com/wp-content/uploads/2019/06/NDAKAINI-MEASURING-STICK.jpg	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-content/uploads/2019/06/NDAKAINI-MEASURING-STICK.jpg	(from https://energyzedworld.com/advisory/water-management/)
19:05:46	12843/12843	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2016:05:45%20GMT	https://energyzedworld.com/wp-json/wp/v2/posts/1223	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/wp/v2/posts/1223.json	(from https://energyzedworld.com/advisory/carbon-pricing-what-it-is-and-its-implication-on-energy-sourcing/)
19:05:46	1632/1632	---MC-	200	added ('OK')	application/rss+xml	etag:%22b0d767d9d39381d181e7441893bcf8e0%22	https://energyzedworld.com/advisory/carbon-pricing-what-it-is-and-its-implication-on-energy-sourcing/feed/	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/advisory/carbon-pricing-what-it-is-and-its-implication-on-energy-sourcing/feed/index.html	(from https://energyzedworld.com/advisory/carbon-pricing-what-it-is-and-its-implication-on-energy-sourcing/)
19:05:46	2500/2500	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2016:05:46%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fadvisory%2Fcarbon-pricing-what-it-is-and-its-implication-on-energy-sourcing%2F	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embedbcc3.json	(from https://energyzedworld.com/advisory/carbon-pricing-what-it-is-and-its-implication-on-energy-sourcing/)
19:05:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Sep%202025%2016:05:47%20GMT	https://energyzedworld.com/?p=1223	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/index6bb7.html	(from https://energyzedworld.com/advisory/carbon-pricing-what-it-is-and-its-implication-on-energy-sourcing/)
19:05:47	2679/2679	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Sep%202025%2016:05:47%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fadvisory%2Fcarbon-pricing-what-it-is-and-its-implication-on-energy-sourcing%2F&format=xml	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embed8693	(from https://energyzedworld.com/advisory/carbon-pricing-what-it-is-and-its-implication-on-energy-sourcing/)
19:05:48	86394/86394	---M--	200	added ('OK')	image/png	etag:%225ce50f96-1517a%22	https://energyzedworld.com/wp-content/uploads/2019/05/ETS.png	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-content/uploads/2019/05/ETS.png	(from https://energyzedworld.com/advisory/carbon-pricing-what-it-is-and-its-implication-on-energy-sourcing/)
19:05:49	83861/83861	---M--	200	added ('OK')	image/jpeg	etag:%225ce4fa07-14795%22	https://energyzedworld.com/wp-content/uploads/2019/05/hand-982065_960_720.jpg	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-content/uploads/2019/05/hand-982065_960_720.jpg	(from https://energyzedworld.com/page/17/?et_blog)
19:05:51	185762/185762	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2016:05:48%20GMT	https://energyzedworld.com/advisory/carbon-pricing-what-it-is-and-its-implication-on-energy-sourcing/?replytocom=434	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/advisory/carbon-pricing-what-it-is-and-its-implication-on-energy-sourcing/index5c7b.html	(from https://energyzedworld.com/advisory/carbon-pricing-what-it-is-and-its-implication-on-energy-sourcing/)
19:05:52	178111/178111	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2016:05:49%20GMT	https://energyzedworld.com/advisory/3-reasons-energy-proposals-never-approved/	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/advisory/3-reasons-energy-proposals-never-approved/index.html	(from https://energyzedworld.com/page/17/?et_blog)
19:05:53	185554/185554	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2016:05:50%20GMT	https://energyzedworld.com/advisory/solar-energy-and-homes/	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/advisory/solar-energy-and-homes/index.html	(from https://energyzedworld.com/page/17/?et_blog)
19:05:54	179965/179965	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2016:05:52%20GMT	https://energyzedworld.com/advisory/the-difference-between-power-and-energy/	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/advisory/the-difference-between-power-and-energy/index.html	(from https://energyzedworld.com/page/17/?et_blog)
19:05:56	181394/181394	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2016:05:53%20GMT	https://energyzedworld.com/advisory/energy-and-food-security/	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/advisory/energy-and-food-security/index.html	(from https://energyzedworld.com/page/17/?et_blog)
19:05:57	178332/178332	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2016:05:54%20GMT	https://energyzedworld.com/advisory/can-water-use-also-be-more-efficient/	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/advisory/can-water-use-also-be-more-efficient/index.html	(from https://energyzedworld.com/page/17/?et_blog)
19:05:58	179003/179003	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2016:05:55%20GMT	https://energyzedworld.com/advisory/the-dangers-of-commoditizing-compressors/	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/advisory/the-dangers-of-commoditizing-compressors/index.html	(from https://energyzedworld.com/page/17/?et_blog)
19:05:59	227192/227192	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2016:05:56%20GMT	https://energyzedworld.com/page/18/?et_blog	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/page/18/indexf83b.html	(from https://energyzedworld.com/page/17/?et_blog)
19:05:59	169827/169827	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Sep%202025%2016:05:57%20GMT	https://energyzedworld.com/advisory/page/18/	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/advisory/page/18/index.html	(from https://energyzedworld.com/advisory/page/17/)
19:06:18	7372684/7372684	---M--	200	added ('OK')	application/pdf	etag:%225d1629c1-707f8c%22	https://energyzedworld.com/wp-content/uploads/2019/06/Training-Survey-2019.pdf	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-content/uploads/2019/06/Training-Survey-2019.pdf	(from https://energyzedworld.com/advisory/training-professional-development/)
19:06:21	6192/6192	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2016:06:21%20GMT	https://energyzedworld.com/wp-json/wp/v2/posts/137	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/wp/v2/posts/137.json	(from https://energyzedworld.com/advisory/3-reasons-energy-proposals-never-approved/)
19:06:22	971/971	---MC-	200	added ('OK')	application/rss+xml	etag:%22b0d767d9d39381d181e7441893bcf8e0%22	https://energyzedworld.com/advisory/3-reasons-energy-proposals-never-approved/feed/	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/advisory/3-reasons-energy-proposals-never-approved/feed/index.html	(from https://energyzedworld.com/advisory/3-reasons-energy-proposals-never-approved/)
19:06:22	2450/2450	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2016:06:22%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fadvisory%2F3-reasons-energy-proposals-never-approved%2F	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embedad9e.json	(from https://energyzedworld.com/advisory/3-reasons-energy-proposals-never-approved/)
19:06:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Sep%202025%2016:06:22%20GMT	https://energyzedworld.com/?p=137	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/index60d6.html	(from https://energyzedworld.com/advisory/3-reasons-energy-proposals-never-approved/)
19:06:23	2629/2629	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Sep%202025%2016:06:23%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fadvisory%2F3-reasons-energy-proposals-never-approved%2F&format=xml	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embed5dd5	(from https://energyzedworld.com/advisory/3-reasons-energy-proposals-never-approved/)
19:06:23	14311/14311	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2016:06:24%20GMT	https://energyzedworld.com/wp-json/wp/v2/posts/537	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/wp/v2/posts/537.json	(from https://energyzedworld.com/advisory/solar-energy-and-homes/)
19:06:24	882/882	---MC-	200	added ('OK')	application/rss+xml	etag:%22b0d767d9d39381d181e7441893bcf8e0%22	https://energyzedworld.com/advisory/solar-energy-and-homes/feed/	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/advisory/solar-energy-and-homes/feed/index.html	(from https://energyzedworld.com/advisory/solar-energy-and-homes/)
19:06:24	2275/2275	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2016:06:24%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fadvisory%2Fsolar-energy-and-homes%2F	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embedc957.json	(from https://energyzedworld.com/advisory/solar-energy-and-homes/)
19:06:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Sep%202025%2016:06:24%20GMT	https://energyzedworld.com/?p=537	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/indexfbc0.html	(from https://energyzedworld.com/advisory/solar-energy-and-homes/)
19:06:24	2454/2454	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Sep%202025%2016:06:25%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fadvisory%2Fsolar-energy-and-homes%2F&format=xml	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embed20a2	(from https://energyzedworld.com/advisory/solar-energy-and-homes/)
19:06:26	82428/82428	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Sep%202025%2016:06:25%20GMT	https://energyzedworld.com/wp-content/uploads/2015/08/solar-two.jpg	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-content/uploads/2015/08/solar-two.jpg	(from https://energyzedworld.com/advisory/solar-energy-and-homes/)
19:06:27	82430/82430	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Sep%202025%2016:06:27%20GMT	https://energyzedworld.com/wp-content/uploads/2015/08/solar-three.jpg	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-content/uploads/2015/08/solar-three.jpg	(from https://energyzedworld.com/advisory/solar-energy-and-homes/)
19:06:28	82429/82429	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Sep%202025%2016:06:28%20GMT	https://energyzedworld.com/wp-content/uploads/2015/08/solar-five.jpg	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-content/uploads/2015/08/solar-five.jpg	(from https://energyzedworld.com/advisory/solar-energy-and-homes/)
19:06:30	82430/82430	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Sep%202025%2016:06:29%20GMT	https://energyzedworld.com/wp-content/uploads/2015/08/solar-homes.jpg	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-content/uploads/2015/08/solar-homes.jpg	(from https://energyzedworld.com/advisory/solar-energy-and-homes/)
19:06:31	8476/8476	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2016:06:31%20GMT	https://energyzedworld.com/wp-json/wp/v2/posts/252	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/wp/v2/posts/252.json	(from https://energyzedworld.com/advisory/the-difference-between-power-and-energy/)
19:06:31	950/950	---MC-	200	added ('OK')	application/rss+xml	etag:%22b0d767d9d39381d181e7441893bcf8e0%22	https://energyzedworld.com/advisory/the-difference-between-power-and-energy/feed/	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/advisory/the-difference-between-power-and-energy/feed/index.html	(from https://energyzedworld.com/advisory/the-difference-between-power-and-energy/)
19:06:31	2357/2357	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2016:06:31%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fadvisory%2Fthe-difference-between-power-and-energy%2F	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embed97b1.json	(from https://energyzedworld.com/advisory/the-difference-between-power-and-energy/)
19:06:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Sep%202025%2016:06:32%20GMT	https://energyzedworld.com/?p=252	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/indexa943.html	(from https://energyzedworld.com/advisory/the-difference-between-power-and-energy/)
19:06:32	2536/2536	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Sep%202025%2016:06:32%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fadvisory%2Fthe-difference-between-power-and-energy%2F&format=xml	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embed8b01	(from https://energyzedworld.com/advisory/the-difference-between-power-and-energy/)
19:06:33	82443/82443	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Sep%202025%2016:06:32%20GMT	https://energyzedworld.com/wp-content/uploads/2015/10/POWER-4.jpg	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-content/uploads/2015/10/POWER-4.jpg	(from https://energyzedworld.com/advisory/the-difference-between-power-and-energy/)
19:06:34	82443/82443	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Sep%202025%2016:06:33%20GMT	https://energyzedworld.com/wp-content/uploads/2015/10/POWER-2.jpg	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-content/uploads/2015/10/POWER-2.jpg	(from https://energyzedworld.com/advisory/the-difference-between-power-and-energy/)
19:06:35	82441/82441	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Sep%202025%2016:06:35%20GMT	https://energyzedworld.com/wp-content/uploads/2015/10/POWER.jpg	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-content/uploads/2015/10/POWER.jpg	(from https://energyzedworld.com/advisory/the-difference-between-power-and-energy/)
19:06:36	9918/9918	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2016:06:37%20GMT	https://energyzedworld.com/wp-json/wp/v2/posts/1073	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/wp/v2/posts/1073.json	(from https://energyzedworld.com/advisory/energy-and-food-security/)
19:06:37	890/890	---MC-	200	added ('OK')	application/rss+xml	etag:%22b0d767d9d39381d181e7441893bcf8e0%22	https://energyzedworld.com/advisory/energy-and-food-security/feed/	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/advisory/energy-and-food-security/feed/index.html	(from https://energyzedworld.com/advisory/energy-and-food-security/)
19:06:37	2283/2283	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2016:06:37%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fadvisory%2Fenergy-and-food-security%2F	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embed295c.json	(from https://energyzedworld.com/advisory/energy-and-food-security/)
19:06:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Sep%202025%2016:06:37%20GMT	https://energyzedworld.com/?p=1073	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/index4c5b.html	(from https://energyzedworld.com/advisory/energy-and-food-security/)
19:06:37	2462/2462	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Sep%202025%2016:06:37%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fadvisory%2Fenergy-and-food-security%2F&format=xml	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embed54e9	(from https://energyzedworld.com/advisory/energy-and-food-security/)
19:06:39	939/939	---MC-	200	added ('OK')	application/rss+xml	etag:%22b0d767d9d39381d181e7441893bcf8e0%22	https://energyzedworld.com/advisory/can-water-use-also-be-more-efficient/feed/	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/advisory/can-water-use-also-be-more-efficient/feed/index.html	(from https://energyzedworld.com/advisory/can-water-use-also-be-more-efficient/)
19:06:39	6795/6795	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2016:06:39%20GMT	https://energyzedworld.com/wp-json/wp/v2/posts/352	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/wp/v2/posts/352.json	(from https://energyzedworld.com/advisory/can-water-use-also-be-more-efficient/)
19:06:39	146237/146237	---M--	200	added ('OK')	image/png	etag:%225b56c9cd-23b3d%22	https://energyzedworld.com/wp-content/uploads/2018/05/1-1.png	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-content/uploads/2018/05/1-1.png	(from https://energyzedworld.com/advisory/energy-and-food-security/)
19:06:39	2339/2339	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2016:06:40%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fadvisory%2Fcan-water-use-also-be-more-efficient%2F	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embedf175.json	(from https://energyzedworld.com/advisory/can-water-use-also-be-more-efficient/)
19:06:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Sep%202025%2016:06:40%20GMT	https://energyzedworld.com/?p=352	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/index8fec.html	(from https://energyzedworld.com/advisory/can-water-use-also-be-more-efficient/)
19:06:40	2518/2518	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Sep%202025%2016:06:40%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fadvisory%2Fcan-water-use-also-be-more-efficient%2F&format=xml	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embede909	(from https://energyzedworld.com/advisory/can-water-use-also-be-more-efficient/)
19:06:41	7017/7017	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2016:06:41%20GMT	https://energyzedworld.com/wp-json/wp/v2/posts/1070	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/wp/v2/posts/1070.json	(from https://energyzedworld.com/advisory/the-dangers-of-commoditizing-compressors/)
19:06:41	954/954	---MC-	200	added ('OK')	application/rss+xml	etag:%22b0d767d9d39381d181e7441893bcf8e0%22	https://energyzedworld.com/advisory/the-dangers-of-commoditizing-compressors/feed/	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/advisory/the-dangers-of-commoditizing-compressors/feed/index.html	(from https://energyzedworld.com/advisory/the-dangers-of-commoditizing-compressors/)
19:06:41	2401/2401	---MCZ	200	added ('OK')	application/json	date:Wed,%2010%20Sep%202025%2016:06:41%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fadvisory%2Fthe-dangers-of-commoditizing-compressors%2F	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embed55dc.json	(from https://energyzedworld.com/advisory/the-dangers-of-commoditizing-compressors/)
19:06:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Sep%202025%2016:06:41%20GMT	https://energyzedworld.com/?p=1070	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/index327d.html	(from https://energyzedworld.com/advisory/the-dangers-of-commoditizing-compressors/)
19:06:42	2580/2580	---MCZ	200	added ('OK')	text/xml	date:Wed,%2010%20Sep%202025%2016:06:42%20GMT	https://energyzedworld.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fenergyzedworld.com%2Fadvisory%2Fthe-dangers-of-commoditizing-compressors%2F&format=xml	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-json/oembed/1.0/embed0e06	(from https://energyzedworld.com/advisory/the-dangers-of-commoditizing-compressors/)
19:06:44	91956/91956	---M--	200	added ('OK')	image/jpeg	etag:%225b56c9cd-16734%22	https://energyzedworld.com/wp-content/uploads/2018/05/MONICA-4.jpg	C:/My%20Web%20Sites/eenovators-v6/energyzedworld.com/wp-content/uploads/2018/05/MONICA-4.jpg	(from https://energyzedworld.com/page/18/?et_blog)
